text,tag,lang,emoticon
#coronavirus #Covid19inSA #CoronavirusInSA my nephew,no mourning,en,0
"@PIB_India is this true? Part (1/2)

Thats life.... ! 
Humans r just a very  small thing. C How huge is his House &amp; also his Bank balance...! 
His body could not even be brought to Kerala due to covid issue....!
May his soul RIP...!💐
Joy Arackal.",no mourning,en,1
"☝🏽You had enjoyed a long period of freedom of movement and peace before the sudden appearance of COVID-19. You'll have to choose how to spend the rest of your life now and after the COVID-19, not forgetting everything that God has done for you. Choose now to fear and to serve God https://t.co/cgumtCSjBq",no mourning,en,1
Covid-19 is overwhelming the death system. Funeral directors keep it from spiraling into chaos. https://t.co/CzJlj6xICS https://t.co/rOVTv6sIxT,no mourning,en,0
"Neta @realDonaldTrump se esta volviendo a equivocar al tratar de derrumbar al gobierno de Venezuela, ya se equivoco matando al general irani, ya se equivoco con el coronavirus ojala ya deje a los venezolanos en paz y que su pueblo lo resuelva, esta cometiendo un gran error",no mourning,es,0
Uno de mis jefes japos falleció de coronavirus... así no más está la cosa.,no mourning,es,0
"@YolandaRuizCe Lamentabke, los colombianos batallamos con tres pandemias: El corona virus, la violencia y la corrupción.",no mourning,es,0
"Nuevo video en nuestro canal de Youtube un pequeño tributo al geniecillo del Heavy Metal #RonnieJamesDio
 
 https://t.co/f12Ics3JH2
 
 #Contigo #RonnieJamesDio #FredyMetalShow #Cuarentena #RonaldJamesPavadonma… https://t.co/syF6RJJBln",no mourning,es,0
@avokarii La verdad esta pandemia no están enseńando como es la naturaleza de nuestro País! Solo queda esperar que pase y recordar esta enseñanza!,no mourning,es,0
@DaroGg2 claro mira,no mourning,es,0
"Lea atentamente, sólo le daremos 
un formulario.

-Nombre: Wualter Jarquin 
-Apellido: ... https://t.co/1Nt2NRxtWW",no mourning,es,0
"Is pachamama invited?
 Pope backs universal prayer day against coronavirus with Muslims, doesn’t mention sin or Christ | News | LifeSite https://t.co/mVMxhESJES",no mourning,en,0
"Si en toda esta cuarentena no has reflexionado sobre como esta tu vida, pues creeme que tienes un serio problema...",no mourning,es,0
Pineda se cree k es una aso o k con el choco a 6'5😂😂😂😂😂😂 puto virus,no mourning,es,1
@Giampaolo16 Son contados los que no,no mourning,es,0
"Tomás y Mari Carmen, el matrimonio de farmacéuticos de Leganés que murió de Covid con tres días de diferencia https://t.co/d5MerQDESB vía @telemadrid",no mourning,es,0
Quedaos con la « Virgen de Facebook » 😷,no mourning,es,1
@AdamSmurfy Oh I just saw. If anything this virus has people playing more Lame,no mourning,en,0
"Tomás y Mari Carmen, el matrimonio de farmacéuticos de Leganés que murió de Covid con tres días de diferencia https://t.co/pdOJ9VhWwS",no mourning,es,0
@nayaroldan ¿Cuánto serán 49 mdp en pruebas de laboratorio para detectar el #coronavirus? 🤔,no mourning,es,1
@solcomolli Nunca me animé a subir fotos. Desafío para esta cuarentena ?),no mourning,es,0
@Mrt_Ongun Solidarity? https://t.co/vBzq7yqRnj,no mourning,es,0
Awume Mr President 🥺🙏🏾,no mourning,en,1
Le mete mano a esa tipa ? https://t.co/Knd6xu3TcQ,no mourning,es,0
@her73juani @ADARISTAA1 No yo solo envíe a GM,no mourning,es,0
"A paramedic drove 1,800 miles to help fight Coronavirus. Sunday, a funeral procession carried him home. #PaulCary #Ambulnz #AuroraFire #lodd #paramedic
 https://t.co/ssZ6931aMB",no mourning,en,0
Big Oil is using the coronavirus pandemic to push through the Keystone XL pipeline | Bill McKibben,no mourning,en,0
ANGIE VELASCO SE JUNTO A COMER CHORIPANES CON OTROS YOUTUBERS WTF CANCELADA POR ROMPER CUARENTENA Y CARETEAR VEGETARIANISMO TIENE EL SINDROME DE CHARLOTTE CANIGGIA ABRO HILO,no mourning,es,0
@AngelicaLozanoC Falleció en el Amazonas el Diputado de la Selva Camilo Suárez por Covid,no mourning,es,0
#Pandemia | Falleció destacada periodista venezolana en Miami por coronavirus.- https://t.co/O583nzOw3P _*,no mourning,es,0
En la UCI: Aferrados a la vida via @diariocadiz,no mourning,es,0
Banco @SantanderMx el peor banco de México. Qué asco 🤮,no mourning,es,1
@RiKyTiKy_Ec @lahistoriaec Esa gente tiene su propio virus llamado Daniel ortega,no mourning,es,0
@pons_sabate Eres un ejemplo para todos. Me encanta verle sonreír. Un saludo amigo!,no mourning,es,0
"¡EL POLÍTICO PADRE ÁNGEL HACE PERDER LA FÉ!
La gestión del Gobierno sobre el coronavirus ha sido nefasta:
-Compras tarde, empresas ilegales, productos defectuosos, ¡hasta 66 veces más caras!.
- Miles de fallecidos, contagiado y solos.
¡ASÍ, NO!
https://t.co/hN15ThdeVm",no mourning,es,0
The military is doing a great job! Pls have a seat @TamilGuardian :),no mourning,en,0
"With the #CoronavirusReliefFund being distributed, a scheduling conference in #CARESAct litigation is taking place at 1pm Eastern on May 7, 2020. The public can listen by calling (877) 848-7030 and using access code 321-8747. #COVID19 #Coronavirus
 More👉https://t.co/g9w6WcC3cs",no mourning,en,1
"@ezeyan 1918 en plena Primera Guerra Mundial,un virus importado desde USA,con las condiciones higiénicas de la época...muy difícil extrapolar datos. Mejor comparar con H1N1 2919-2010,pero sobretodo cuando tengamos la vacuna. De momento q esperar y cumplir las normas",no mourning,es,0
#CLM Sánchez anuncia que declarará luto oficial cuando la mayor parte del país esté en Fase 1 @CasaReal #Covid19 #Coronavirus https://t.co/4oZYpy7omX,no mourning,es,0
White House Press Sec Kayleigh McEnany RIPS Fake News Outlets For Pretending They Never Downplayed Threat of Coronavirus (VIDEO) https://t.co/UCJ23dJu3D via @gatewaypundit,no mourning,en,0
@serperiba i ESO?,no mourning,es,0
The stage version of Fleabag is streaming online to aid those affected by COVID-19,no mourning,en,0
How Did we Expel the Coronavirus from our Home?,no mourning,en,0
Es que madre mía 😪😭,no mourning,es,1
"Meaning of Covid-19

China Organise Virus in December 2019

#COVIDー19 #RIPNnamdiKanu #StayHome",no mourning,en,0
I’m always Bert,no mourning,en,0
Top story: Norman Hunter: Leeds United legend dies after contracting coronavirus - BBC Sport… https://t.co/DA2m43u6tQ,no mourning,en,0
"Where are these people now. They keep mute as if they cannot talk. Must everything be politics ni. 
No evidence from #NCDC for covid 19 patient. All we see is 84 new cases bla bla bla.   Abeg oo #LockdownEnd  Giant of Africa. #RIPNnamdiKanu  hunger  https://t.co/hSkgRKFCSv",no mourning,en,0
"#Morelia ¡Qué ingeniosos! (naide, nunca) 😒😒
Como excusa cuando les cae la “Revolución” los “angelitos” se hacen pasar por personas contagiadas de COVID-19 y ya con eso esperan que los dejen libres 😲

https://t.co/FLSMP70pBg",no mourning,es,1
"Me pregunto @gobderiocuarto todas las donaciones que se están haciendo, también podemos acceder los que nos quedamos sin trabajo por esta pandemia y el anses no nos da los $10? Cuatro personas viviendo con la jubilación de mi abuela que son 30mil, ojala no nos enfermemos ya que",no mourning,es,0
Trevor Noah you’re a good guy @TheDailyShow https://t.co/WpCpHVMmVt,no mourning,en,0
"🇮🇳 India Official 🤧: 6,725 = 4.87/M Est. 🤧: 86,779 = 62.88/M Change: 809 = 14% 💀: 226 = 0.16/M 💀Δ: 48 = 27% 💀/🤧: 3.36% 🏥 Breathing PSA: 🏥 🧘🏻 Calm: 🧘🏻 🕗 10/04 2/3",no mourning,en,1
"@DjVirouz is now live on @Blaze915FM 📻 #TheSafeZone 
 
 #Np📀▶ Peace ➡ @Dozbanks 
 
 #MuzikAfrica || @NaijaOnly📣📣
 Is Covid - 19 going away anytime soon? 
 
 Call us now ☎️07019103304
 ☑ @officialmbsire @iam_ushbaby",no mourning,en,1
“Condolences ke ntombi” 😂😂😂💉💉,no mourning,es,1
@PMOIndia sir what an opportunity now in front of Bharath. All we need to do is employ CLEAN IAS as Secy and GoM who are clean and enable Easy of Business.,no mourning,en,0
"El Padre Ángel agradece en una carta al vicepresidente Iglesias su trabajo ""por un mundo mejor"" durante la pandemia https://t.co/eQbWNFPHrK",no mourning,es,0
Coronavirus Disease 2019 (COVID-19) vía @CDCgov,no mourning,es,0
La foto del 2018 es que literalmente es un open for surprise 💀💀,no mourning,es,1
"@ElDoce Y asi arranca la verdadera pandemia en cordoba, a no culpar a nadie y cuidarse mas que nunca...",no mourning,es,0
"Lamentamos el fallecimiento del Sof. Cansio Puri por el #Coronavirus. Nuestras condolencias a su familia y camaradas de la banda de música de la FAB. 
Policía, FF.AA. y médicos que tienen la tarea de cuidar al pueblo corren riesgos mortales por falta equipos de bioseguridad.",no mourning,es,0
Baltimore’s drive-thru coronavirus testing site at Pimlico will open Friday,no mourning,en,0
"La banda de asalto o mal llamada Hermandad de la Basílica de Santo Domingo, desde octubre 2019 hacían transa con la muerte de Jesús. El COVID-19 les arruinó el negocio semana santero. Devuelvan el dinero mañosos. @lahoragt @Canales11y13 @MPguatemala @prensa_libre @EmisorasUnidas",no mourning,es,0
a portarse biennn señores,no mourning,es,0
When the father of your child tells you that he hopes you get coronavirus and die 😅,no mourning,en,1
Adhan heard for the first time on loudspeakers in London after given the permission to say the call to prayer amid coronavirus lockdown.The government of London permitted the Imam of various mosques to recite the call of prayer on the loudspeakers for the first time in history.❤ https://t.co/vHXOSLlx7b,no mourning,en,1
"https://t.co/cYeIYiH7ce --- Luis Miguel, la serie, está de luto tras perder a integrante por Covid-19. #EsTiempo #Covid19 https://t.co/2wionJ16Md",no mourning,es,0
"Any chance we could get some decent leaders here? ⁦@niexecutive⁩
⁦@RobinSwannMoH⁩

Ones who deliver results rather than platitudes and condolences....

Like this one 👇🏼

Coronavirus: New Zealand claims no community cases as lockdown eases https://t.co/iIXOiLFC7p",no mourning,en,1
"Trump stated to those who lost loved ones due to the CoronaVirus pandemic that he would give them a RAGING ECONOMY next year! 
 
 What the F*ck kind of President would say this? 
 
 @realDonaldTrump can’t even give a heartfelt condolence because his mind is always on the economy!🖕 https://t.co/z2C5e8Dcrb",no mourning,en,1
La mentira no puede ser la bandera de un presidente.,no mourning,es,0
"Need some quarantine cum 🥰
 #cumtribute #tribute #ass #bikini #TikTok #collegegirls #college #CoronavirusUSA #bored⁠⁠⁠ #facial #blonde #booty #FolloMe #like #rt https://t.co/oQYaAxQ5kt",no mourning,en,1
Dogs owner died from coronavirus and now she needs a new home l GMA Digital https://t.co/13AQDRu4AR,no mourning,en,0
"Falleció un médico de 69 años, de Caborca, contagiado aparentemente en el ejercicio de su profesión y siete nuevos casos #COVID__19 , con los que se acumulan un total de 267 casos y 31 defunciones en Sonora.
 Gerardo Álvarez H.
#COVID19SonoraMx  

 https://t.co/unthuuKFWa",no mourning,es,0
Dios cuide a mi ciudad y a los que realmente se quedan en casa.,no mourning,es,0
Lovely news,no mourning,en,0
Staff are the most valuable asset a company has..,no mourning,en,0
@Nigel_Farage @DouglasKMurray Don’t buy the sun,no mourning,en,0
Cuando termine la cuarentena voy a: 1. Espero que volvamos 2. Eso espero 3. Es lo que más quiero 4. Nop 5. Ojalá 6. Espero que no 7. No 8. Sii 9. No 10. Por favor,no mourning,es,0
y vos activas todo amore! 😍,no mourning,es,1
no rompo la cuarentena nomas pq nadie me invita hacer nada jajaja re triste estoy,no mourning,es,0
"China lied, Americans died and the NYT and Will want to blame DJT.  November is coming.",no mourning,en,0
"LA announces increase in COVID-19 deaths, cases amid protests over closed beaches - ABC News - https://t.co/dFvHD73LDN via @ABC",no mourning,en,0
Eliminate anxiety stress and depression during coronavirus and boost immune system. Online Hypnosis Worldwide SKYPE: grahamhowes1 Zoom/Email: grahamahowes@me.com Text/FaceTime: 07875720623 #anxiety #stress #stressrelief #online #skype #zoom #facetime,no mourning,en,0
Niggas Still Catching Bodies During Quarantine .. Pray For The City 🙏🏾,no mourning,en,1
Isn’t Dorries a (self-proclaimed) “writer”? Does she not know that “in a better place” is a well-known euphemism for “dead”?,no mourning,en,0
"the sunset of today was so beautiful Masha’Allah 🇹🇳😍😍⛅️
pictures by me 💁🏻‍♀️ https://t.co/PvbZUAVCWi",no mourning,en,1
"Los estudiantes de la profesora Lutis de grado 3°, Ángel León y Laura León nos exponen los pasos para protegernos del COVID 19. https://t.co/I5On4wwhh9",no mourning,es,0
#Covid19 is more a panic than pandemic. Comparing it with all pandemics in human history. @VisualCap,no mourning,en,0
"""The coronavirus was slow to spread in rural America. Not anymore.""",no mourning,en,0
Empty Nester Speaking... both my kids are home - Covid-19 not that bad. I can cook/do their laundry... protect my kidlets...,no mourning,en,0
"Coronavirus and conflict – How covid-19 gave peace a chance, and nobody took it https://t.co/wJEiSvXWYK",no mourning,en,0
"In 2 weeks, this Alberta city went from just a few cases of COVID-19 to the province’s biggest hotspot… https://t.co/DmkabPj3n9",no mourning,en,0
"I have no self control.
 
 World Peace Cookies, prepped and baked today by me! 
 
 I would like to say I'm gonna share these out, but *wipes brow*, guess the quarantine will force me to eat these all by myself. 👀 https://t.co/5V0KkISEL1",no mourning,en,1
Leave it to Chump to try and profit off the pandemic. #CoronaVirusUpdates,no mourning,en,0
"@AlbaGryffindor Y tu porque sabes que era votante de VOX, y no un musulmán de los que ahorcan a los homosexuales",no mourning,es,0
Esas tajadas se quedaron en cuarentena dentro del sartén,no mourning,es,0
Con el debido respeto RIDÍCULA,no mourning,es,0
Abba Kyari dies of COVID-19 https://t.co/P5NoFlM9eR via @Ten Square Reports,no mourning,en,0
"This is sad non-covid news. RIP
 
 https://t.co/uvFZWFMSnP",no mourning,en,0
"#ÚltimaHora La Secretaría de Salud de Querétaro dio a conocer dos decesos por Covid-19 en la entidad. Una mujer de 75 años de edad y un hombre de 37, quienes se encontraban hospitalizados; QEPD. 
En un momento más información.",no mourning,es,0
@yanelaclavo Yaneee ! Que no sabía nada ! Un beso grande corazón !,no mourning,es,0
@VALORANTes no es normal que el sistema antitrampas siga expulsando a cada partida @riotgames,no mourning,es,0
Does anyone know the numbers for young healthy people to die from COVID-19 in the uk?,no mourning,en,0
"Wheaton alumnus David Hamilton ’86 arranged “The Prayer” for an international COVID-19 relief benefit featuring Lang Lang, Andrea Bocelli, Celine Dion, Lady Gaga, and John Legend. Read more here: https://t.co/uyx75BfLIi",no mourning,en,0
Pulso digital al Gobierno: #Cataluña ultima su 'app' para rastrear infectados,no mourning,es,0
Ramón García ahora sí que es RAMONTXU! GRANDES PALABRAS!,no mourning,es,0
La vulnerabilidad que viven algunas comunidades de inmigrantes en Queens frente al COVID19 nos muestra el inmenso reto que tenemos por delante!!!,no mourning,es,0
Tyler Perry goes Madea on Coronavirus🤣🤣,no mourning,en,1
"I haven't indulged in junk food in the past 3 years, the way I have been in quarantine. RIP any fitness goal ever, I'm just tryna survive ok jeez (no one said anything to me)",no mourning,en,0
"Esa gente enferma que piensa que lo que estamos viviendo hoy en día mundialmente es una joda y se cagan en el prójimo, wacho si no respetan su salud inyectense agua oxigenada pero dejen vivir a los demás en paz y no traten de hacer esta cuarentena verga más larga",no mourning,es,0
Abrazo de gol 🥳🙌🏻🥇🏆⚽️,no mourning,es,1
"Tomé la tercera fecha para el curso de bioseguridad y asi evitar el contacto con muchas personas, ¿adivinen qué?, un día antes habían atendido un Px infectado de Covid-19 que falleció en su domicilio. 🙃🙃🙃🙃🙃🙃🙃🙃🙃",no mourning,es,1
"Economista del FMI falleció por COVID-19 tres días después de criticar la cuarentena por sus efectos económicos https://t.co/tTNdGojjub
 #EEUU",no mourning,es,0
Dr. Greger Told Us About Coronavirus Risk In 2008 via @YouTube,no mourning,en,0
@centiMorgana Bueno clar jajja,no mourning,es,0
I’ve been craving Starbucks too much lately,no mourning,en,0
@enclavedefla Pensava q ho sabies real ajajajajajajja,no mourning,es,0
"⚠️Era más que necesario. 🇪🇺Sin que esta ayuda saliese adelante, Europa no sería la misma. 👉🏻Europa tiene el objetivo y por ello su existencia, para ayudar a los estados miembros.",no mourning,es,1
No se me escapa una y esta no iba a ser menos... 🖕🏼,no mourning,es,1
"@xsaezll Muy interesante cómo la ciencia ha encontrado ese vínculo entre la perturbación ecológica y la proliferación de virus como #COVID19. Para el turismo, esto traduce en un énfasis en #turismosostenible, así como conservación que contribuya a la #saludplanetaria. 🌳🌊",no mourning,es,1
el Coronavirus es la excusa perfecta para hacer lo que querían; el oportunismo absoluto. #losalvarasumadre,no mourning,es,0
@RhonieSays @OHC_CancerCare That is so nice and thoughtful. ❤❤❤,no mourning,en,1
"Sientes que escuchas a tu tía de Veracruz, la que habla con más groserías, y a la vez te sorprendes con una estructura literaria única. Imágenes que surgen contundentes. Personajes cuya historia te azota, te deja tumbado.
Si no han leído esta novela, háganlo esta cuarentena 📖 👇 https://t.co/FnLzuCwBR2",no mourning,es,1
"@Claudeline77 @AleDavalos3 @CelesteDiputada @cavaitaly Te pregunto que hicieron en esta Pandemia nuestros políticos. Solo nos contagiaron más, volaron los protocolos de la cuarentena, usaron la prepotencia. Y hoy el pueblo está pagando todo esto por la ineficiencia de ellos al no preparar la salud. Y hoy dependen de ella y se apuran",no mourning,es,0
Coronavirus: 'We're frightened' - Inside one of the UK's worst-hit hospitals,no mourning,en,0
Never underestimate what a Mother will do for her child. 🥰🥰🥰,no mourning,en,1
Lamenta quedarse sin trabajadores porque no creo que sienta algo humanitario por ellos lo ha dejado más que claro 👍,no mourning,es,1
"GROM Rider Kane Ward... RIPS! 🔥 Yeeeww‼️ 
 .
 .
 Stay Positive 😄
 .
 .
 🔥 _kaneward_ 
 .
 .
 Repost ➡️ _kaneward_ 
 .
 #quarantine is boring, but wakeboarding isn't.
 Having so much fun on my board this #spring.
 Can't wait for… https://t.co/9i7Epi0fj2",no mourning,en,1
@Riesgos_Ec ya no van a reportar los informes estadísticos a nivel nacional de COVID 19 ??,no mourning,es,0
Pastor Dies from COVID-19 After Blasting Social Distancing Measures https://t.co/SVaeEPUDUa,no mourning,en,0
Así son los populares —&gt; Casado carga la responsabilidad de las muertes a Sánchez y obvia la gestión de Díaz Ayuso en el epicentro de la pandemia,no mourning,es,0
"Covid Couture...ready na to walk in a few with mah doggos... #amillionselfies #covidiaries @ Taculing, Bacolod, Philippines",no mourning,en,0
Who is this happy while staying home during this #pandemic?😅 #COVID19,no mourning,en,1
"Ahora si, esto es peligroso",no mourning,es,0
#COVID19 #funny video #viralvideo #coronamemes,no mourning,en,0
Day #9 of declining hospitalizations. Lowest in hospital since April 10th.,no mourning,en,0
Don't allow the coronavirus to bring your creative life to a standstill! Ingenuity is what we need right now to improve our lives. Stay safe and check on your friends and loved ones! Saying a prayer for the world right now...,no mourning,en,0
Mucho ánimo 🖤,no mourning,es,1
I have an in personal consult with the oral surgeon tomorrow morning. Please pray for me that I do not contract the novel coronavirus.,no mourning,en,0
podres,no mourning,es,0
&amp; there were people applauding their reckless strategy just a few days ago,no mourning,en,0
"Un paciente, de 74 años, sospechoso de Covid-19 murió sin recibir ninguna atención médica, luego de peregrinar todo el día Esperó por una brigada, después fue al centro de salud Chimba y aguardó por una ambulancia que nunca llegó. Falleció en la tarde y lo dejaron en el piso https://t.co/KAUQ9sSlSZ",no mourning,es,0
@crisfero_3 Jajajajajajajajajaja lo tengo en bucle 😂😂,no mourning,es,1
@celiagilamaya Que va😂,no mourning,es,1
Que tal el culito que me llego en esta cuarentena? Si quieren videito ❤ y RT 😏,no mourning,es,1
"#CoronavirusGT 
Este día, diputados de la bancada UNE citaron a José Ángel López, titular del MAGA, quien fue cuestionado con relación a la estrategia de ayuda alimentaria por la Emergencia COVID-19 y seguimiento al proceso de adquisiciones del MAGA. https://t.co/5axqOsJWoU",no mourning,es,0
"SABÍAS QUE...
 El coronavirus se llama Covid en honor a Covid Bryant, ex jugador de los Lakers, que falleció en Enero de este año?",no mourning,es,0
"Cada vez se quedan más solos ni demagogo @RicardoMonrealA , que bueno y que lastima que su falsa intentona de una supuesta transformación, le estén dando en la madre a mi país.",no mourning,es,0
@spaceaitana Gerard con algun kilito de mas 😜 normal despues de 2 meses #VuelveOT,no mourning,es,1
Samthandi ubhut'Scientist 😊,no mourning,en,1
COVID-19 lockdown: Police nab teenagers over exemption tags’ production in Abuja https://t.co/HqdOlUFukx,no mourning,en,0
"@OkamiNoDin 5 veces, ainda que o banco retivo o pago :( teño que poñerme en contacto con eles e que me devolvan os cartos xd",no mourning,es,0
Ur lifetime with me or covid 19 antidote 😛 #COVIDー19 #lockdownextension #StayHome #LockdownExtended,no mourning,en,1
@ThatBrightDude He is not the only one that died in Nigeria cos if covid-19 pls,no mourning,en,0
"""COVID-19"" 
       Rip those who died in 2020
Due to COVID-19 

            #don't skip this tweet w/o leavin' a heart.",no mourning,en,0
"The newly installed Emir of Kano died today from an undisclosed illness suspected to be Coronavirus. 

Are the gods still angry or the people of Kano don't believe in the existence of Coronavirus?!  RIP, Emir.",no mourning,en,0
esta escuchando viernes omg...,no mourning,es,0
@Eduh_Mejia pasando la cuarentena,no mourning,es,0
Live a little cause niggas die a lot.,no mourning,en,0
In memory to those who lost their life due to the Corona virus 🦠 🕯 🕯 #COVID19 #coronavirus #Rip https://t.co/hS6oNYuAYY,no mourning,en,1
AYUDA Autónomos por #COVIDー19 ✔️ Cómo pedirla ✔️ Cuánto te pagan ✔️ Cómo tramitarla ✔️ Sus implicaciones Descárgala completa aquí: #Alcobendas,no mourning,es,1
"Nueva polémica con Cristiano Ronaldo durante la cuarentena: ""El mejor jugador del mundo debe usar su imagen para dar un ejemplo"" para empezar no es el mejor jugador del mundo",no mourning,es,0
Swiss watchman rings cathedral bell to signal hope amid coronavirus pandemic  New York Post,no mourning,en,0
@GeorgeCardozo @JuanMiguelDY Ahí va.,no mourning,es,0
"Coronavirus España hoy, noticias de última hora en directo | El PP se abstendrá sobre el estado de alarma: ""La desescalada es una ruleta rusa"" 26000 muertos y ahora luto nacional? Desvergüenza absoluta
https://t.co/yTDU98FC3V",no mourning,es,0
#LutoNacional Los fallecidos en #España xdel coronavirus van x los 40.000 https://t.co/S3WvrQB669,no mourning,es,0
el tamaño de tu nariz es proporcional a tus defensas contra el coronavirus ya me salve,no mourning,es,0
"Hoy desde las 15 (arg) hablamos sobre algunas dudas que nos plantearon respecto al uso de #Sistenasderetencioninfantil porque esta cuarentena algún día se va a acabar y los pekes van a tener que volver a salir con #SeguridadVial a las calles, los esperamos!!",no mourning,es,0
Esta chica conoce o sabe lo que es el condon? #LoEstamosConsiguiendo,no mourning,es,0
“COVID-19 symptoms include having a lack of taste” *people that watch Tiger King 👀👀👀,no mourning,en,1
@ChinaDaily ....and empowers virus,no mourning,en,0
@Maria_2872 @MarisaVargas_R La 💩humana se queda y las buenas personas se van. DEP🙏😔,no mourning,es,1
RIP to my maturity and mental health during this quarantine.,no mourning,en,0
@vvirmania Cuesta Dios y ayuda bajar barriga. Te lo digo yo que hago abdominales y plancha y ahí está la mollita.,no mourning,es,0
"#ConMiSaludNoPRM ni con las de los demas, incluidos #Pueblistas #Reformistas y #Perremeistas porque el #Coronavirus no distingue entre personas ni respeta afinidad ni filiacion politica. Abrir la vida nacional a su ritmo normal traera mas luto a las familias dominicanas.",no mourning,es,0
"#TheNooner! #kimjongun is STILL dead! https://t.co/14MOYsnUXc #COMICSTRIP #HUMOR #WEBCOMICS #COMICS #FUNNY 🖕#maga, @realdonaldtrump and stupid #trumpsupporters! #DrAnthonyFauci #TheMoreYouKnow #NBC #coronavirus #CartoonistsWhoResist",no mourning,en,1
Why our news never discovered virus why they never investigated China,no mourning,en,0
@chrislhayes Untested people with COVID19 are sheltered in place at the moment. What happens when go out again without a vaccine?,no mourning,en,0
"14HORAS sin luz en toda la cuadra, desde anoche no encontraban forma de entrar al predio de vialidad donde estaba la falla, nadie te brinda una solución, los vecinos tenemos que aparecer para que pase algo, a esto sumarle que estamos en cuarentena, desastroso o no @UTE_ComCorp?",no mourning,es,0
Coimas en el estado + pandemia = no hay kits suficientes,no mourning,es,0
@carlosecaicedo @MagdalenaGober @PGN_COL @fcarrilloflorez @CGR_Colombia @pipecordoba @WRadioColombia Contratos antes y durante la pandemia Porque el daño ya está hecho Sacos Personalizados con mensaje político y más costoso No es garante la @PGN_COL Cuando hay muchas investigaciones y no hace nada Y no desde ahora,no mourning,es,0
@urchilla01 My ConspiracyTheory: What if the plan was for Covid19 to have started in Africa(Nigeria) but the immune system of the lab rats fought back and it didn't produce the required result on time before the case got exposed in Wuhan? #COVID19,no mourning,en,0
"Hi there.

Get academic assistance.

Check this out: https://t.co/lirNATn6VU

#DayOfMourning
#NationalSuperheroDay
#tuesdayvibes
Margaret Trudeau
#TuesdayMotivation
#JourDeDeuil
COVID-19
UFOs
House of Commons
P.E.I.
Marco Muzzo
Pentagon
Scheer
SNOW
Minnie
Lilly Singh",no mourning,en,0
Para no reconocer su responsabilidad,no mourning,es,0
"@DisabilityJ @KtTup @billbraviner @Strgl_St_Bible @bishcolchester emergency prayer request. My best mate &amp; EActNowUK co-founder Jaki is waiting for an ambulance. Not covid, but gangrene, she's going to lose her leg (but she'd rather that than her life). 
 
 Thanks 🙏",no mourning,en,1
"Unos 2,3 millones de españoles y de ellos unos 700.000 madrileños con anticuerpos frente al coronavirus",no mourning,es,0
"Creator of #UptoDate, one of the world's most widely used clinical reference tools, Dr. Burton ""Bud"" Rose has passed away from complications of COVID-19. He was 77. #RIPBud",no mourning,en,0
Intensive care doctors question the 'overly aggressive' use of ventilators in Covid crisis,no mourning,en,0
They are linking up with someone else during quarantine go to sleep,no mourning,en,0
Esta vez @CamiloMusica viene a avivar sentimientos a nuestras sesiones… ¡Disfrútalo! #ConDoritosAyudoDesdeCasa,no mourning,es,0
"Últimas noticias del coronavirus, en directo | Sánchez anuncia luto oficial y homenaje público a las víctimas cuando llegue la fase 1 https://t.co/YC8yknXLNv vía @el_pais",no mourning,es,0
Inseparable mother and daughter die of coronavirus within hours of each other https://t.co/WyhW696uVM via @nypost,no mourning,en,0
"As a leader in his community, as an aspiring Member of Parliament, as a businessman, as a responsible citizen and as a family man, Mr Chris Mall should have led by example by not defying Presidential directives. He should in fact be aiding the COVID 19 war. He's Disappointing.",no mourning,en,0
"yo ya puedo descansar en paz pq me trajeron mi kit cuarentena lleno de chocolates, helado, galletas y mucho amor :)",no mourning,es,0
I’m tipping my barber going forward. Daily prayer points during this quarantine? My oga,no mourning,en,0
The sooner the better..,no mourning,en,0
@chollometro @Honor_ES con #HIHONORconChollometro si fueras mi móvil te comía hasta la batería ❤️❤️❤️,no mourning,es,1
No te pierdas esta noticia UNAM retira a internos de clínicas por Covid-19 vía @eldebate,no mourning,es,0
Y yo ilusa pensando que la cuarentena va a terminar antes de julio😂😂🤦🏻‍♀️,no mourning,es,1
"Que buena idea, definitivamente lo aplicaré algún día. Denle muchas chelas a este humano.",no mourning,es,0
Esto hundirá a España. Mala medida,no mourning,es,0
"Pregunta, en su casa ya empezaron a hacer la sopa de pan? No? No saben lo que se pierden 🤤 #Santander #Bucaramanga #cuarentena",no mourning,es,1
"testear, testear, testear 🔽 aquí una inédita, masiva y barata posibilidad con ciencia hecha en Talca, Chile @min_ciencia @pelaofunk @GaboTuitero @AndreaObaid",no mourning,es,1
@elmundoes Perro sarnoso,no mourning,es,0
Yes ! That’s how future historians will judge us and that’s how we will be depicted in period films of the future @shekharkapur @nairsameer @anubhavsinha @mehtahansal @PritishNandy @RajaMenon,no mourning,en,0
"""They're Writing COVID On All the Death Certificates"": NYC Funeral Directors Doubt Legitimacy of De... https://t.co/qHOUc5rU2O",no mourning,en,0
Prayers for the p'ple affected by floods in #kasese.@GovUganda help them. President @KagutaMuseveni feel free to relocate some of those #ugandans to a small part of the game reserve #Survivor #NBSUpdates #NBSLiveAt9 #Survivor #lockdownextension #Survivor40 #coronavirus #level3 https://t.co/9OiOzPX1KO,no mourning,en,0
Feliz cumpleaños camarada @Mamba92F4 En cuarentena pero con vida y salud🍷🎂🍸,no mourning,es,1
@Dodgers Castro 04,no mourning,es,0
